#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2020,2,15,9,40,223,4.8,5.8,0.81,12.9,5.09,258,1020.6,13.7,14.8,12.5,99,99
2020,2,15,9,50,220,4.3,5,99,99,99,999,1020.5,13.8,14.8,12.7,99,99
2020,2,15,10,0,217,3.9,4.7,99,99,99,999,1020.4,14.1,14.8,13.4,99,99
2020,2,15,10,10,228,3.4,4.4,99,99,99,999,1020.4,14.3,14.8,13.9,99,99
2020,2,15,10,20,234,4,5,99,99,99,999,1020.2,14.2,14.8,14,99,99
2020,2,15,10,30,228,3.8,4.6,99,99,99,999,1020.3,14.1,14.8,13.8,99,99
2020,2,15,10,40,226,3.5,4.1,0.79,12.9,5.04,265,1020.2,14.1,14.8,13.8,99,99
2020,2,15,10,50,227,3.7,4.5,99,99,99,999,1020.1,14.1,14.8,13.8,99,99
2020,2,15,11,0,226,3.8,4.8,99,99,99,999,1020.2,14.1,14.8,13.9,99,99
2020,2,15,11,10,225,3.9,5,99,99,99,999,1020.3,14,14.8,13.7,99,99
2020,2,15,11,20,224,4.1,4.9,99,99,99,999,1020.3,14,14.8,13.7,99,99
2020,2,15,11,30,228,3.8,4.5,99,99,99,999,1020.3,14,14.8,13.7,99,99
2020,2,15,11,40,234,3.7,4.3,0.71,12.9,5.52,272,1020.3,13.9,14.8,13.6,99,99
2020,2,15,11,50,231,3.6,4.6,99,99,99,999,1020.4,13.8,14.8,13.4,99,99
2020,2,15,12,0,229,4.1,5,99,99,99,999,1020.4,13.7,14.8,13.1,99,99
2020,2,15,12,10,228,3.8,4.8,99,99,99,999,1020.4,13.7,14.8,12.8,99,99
2020,2,15,12,20,227,3.8,4.6,99,99,99,999,1020.6,13.7,14.7,12.9,99,99
2020,2,15,12,30,227,3.8,4.5,99,99,99,999,1020.6,13.6,14.7,12.7,99,99
2020,2,15,12,40,229,3.6,4.7,0.66,12.12,5.41,253,1020.6,13.7,14.7,13,99,99
2020,2,15,12,50,202,2.9,3.8,99,99,99,999,1020.4,13.6,14.7,13.2,99,99
2020,2,15,13,0,198,2.7,3.5,99,99,99,999,1020.4,13.5,14.8,13.1,99,99
2020,2,15,13,10,205,3,3.9,99,99,99,999,1020.6,13.4,14.8,12.8,99,99
2020,2,15,13,20,206,3.2,3.9,99,99,99,999,1020.6,13.5,14.8,12.6,99,99
2020,2,15,13,30,207,2.9,3.7,99,99,99,999,1020.8,13.6,14.8,12.6,99,99
2020,2,15,13,40,201,2.4,3.2,0.73,12.12,5.88,249,1020.8,13.8,14.8,13.1,99,99
2020,2,15,13,50,189,2.3,2.8,99,99,99,999,1020.8,13.9,14.8,13.5,99,99
2020,2,15,14,0,179,2.4,3,99,99,99,999,1020.9,13.9,14.8,13.6,99,99
2020,2,15,14,10,179,2.5,2.9,99,99,99,999,1020.8,13.9,14.8,13.7,99,99
2020,2,15,14,20,182,2.9,3.6,99,99,99,999,1020.8,13.9,14.8,13.8,99,99
2020,2,15,14,30,182,3,3.7,99,99,99,999,1021,13.8,14.8,13.7,99,99
2020,2,15,14,40,188,3,3.6,0.75,12.12,6.08,268,1021.1,13.8,14.8,13.7,99,99
2020,2,15,14,50,188,3.4,4.2,99,99,99,999,1021.3,13.7,14.8,13.6,99,99
2020,2,15,15,0,180,3.4,4.4,99,99,99,999,1021.3,13.7,14.8,13.6,99,99
2020,2,15,15,10,193,3.2,4,99,99,99,999,1021.5,13.7,14.8,13.5,99,99
2020,2,15,15,20,200,3,4,99,99,99,999,1021.7,13.7,14.8,13.4,99,99
2020,2,15,15,30,217,2.3,2.9,99,99,99,999,1022,13.8,14.9,13.4,99,99
2020,2,15,15,40,221,2.6,3.8,0.71,13.79,6.22,217,1022.1,13.8,14.9,13.3,99,99
2020,2,15,15,50,217,3,3.7,99,99,99,999,1022.1,13.8,14.9,13.1,99,99
2020,2,15,16,0,226,3,4,99,99,99,999,1022.3,13.9,14.9,13.2,99,99
2020,2,15,16,10,225,2.6,3.8,99,99,99,999,1022.5,13.9,14.9,13.2,99,99
2020,2,15,16,20,221,2.3,3.6,99,99,99,999,1022.6,14,15,13.2,99,99
2020,2,15,16,30,225,2.3,3.6,99,99,99,999,1022.6,14,15,13.1,99,99
2020,2,15,16,40,214,3,4.1,0.81,11.43,6.42,239,1022.8,13.9,15,13.2,99,99
2020,2,15,16,50,214,3,3.9,99,99,99,999,1023,13.8,15,13.3,99,99
2020,2,15,17,0,208,3.3,3.9,99,99,99,999,1023.1,13.7,15,13.2,99,99
2020,2,15,17,10,212,3,3.5,99,99,99,999,1023.1,13.8,15,13.2,99,99
2020,2,15,17,20,218,2.7,3.6,99,99,99,999,1023.1,13.8,15,13.1,99,99
2020,2,15,17,30,223,2.5,3.3,99,99,99,999,1023.1,13.9,15,13.2,99,99
2020,2,15,17,40,212,2.5,3.2,0.82,10.81,6.22,278,1023.1,14,15,13.3,99,99
2020,2,15,17,50,215,2.8,3.9,99,99,99,999,1023.1,14,15,13.1,99,99
2020,2,15,18,0,226,2.7,3.4,99,99,99,999,1023.1,14,15.1,13.1,99,99
2020,2,15,18,10,227,3,4,99,99,99,999,1023.1,14.1,15.1,13.3,99,99
2020,2,15,18,20,225,3.3,4,99,99,99,999,1023.1,14,15.1,13.4,99,99
2020,2,15,18,30,222,3.7,4.7,99,99,99,999,1023.1,14,15.1,13.5,99,99
2020,2,15,18,40,234,3.8,4.6,0.85,10.81,6.39,255,1023.1,14,15.1,13.5,99,99
2020,2,15,18,50,238,3.3,4.1,99,99,99,999,1023.1,13.9,15.1,13.4,99,99
2020,2,15,19,0,245,3,3.8,99,99,99,999,1023.1,13.9,15.1,13.4,99,99
2020,2,15,19,10,249,2.9,3.7,99,99,99,999,1023.1,14,15.2,13.3,99,99
2020,2,15,19,20,245,2.4,3.2,99,99,99,999,1023,14,15.2,13.3,99,99
2020,2,15,19,30,238,2.3,3,99,99,99,999,1022.8,14,15.2,13.1,99,99
2020,2,15,19,40,236,2.2,3,0.87,10,6.03,262,1022.8,14.1,15.2,13.1,99,99
2020,2,15,19,50,242,2.1,3,99,99,99,999,1022.8,14.2,15.2,13.1,99,99
2020,2,15,20,0,226,1.8,2.5,99,99,99,999,1022.5,14.3,15.2,13.1,99,99
2020,2,15,20,10,217,2.2,3,99,99,99,999,1022.3,14.4,15.2,13.1,99,99
2020,2,15,20,20,221,2.5,3.2,99,99,99,999,1022.1,14.3,15.3,12.8,99,99
2020,2,15,20,30,228,2.5,3.2,99,99,99,999,1022.1,14.4,15.3,12.8,99,99
2020,2,15,20,40,226,2.5,3.2,0.94,10,7,274,1022,14.4,15.3,12.8,99,99
2020,2,15,20,50,225,2.4,3.2,99,99,99,999,1022,14.5,15.3,12.8,99,99
2020,2,15,21,0,228,2.7,4,99,99,99,999,1021.8,14.5,15.4,12.7,99,99
2020,2,15,21,10,232,3,3.8,99,99,99,999,1021.7,14.5,15.4,12.9,99,99
2020,2,15,21,20,238,3.1,3.8,99,99,99,999,1021.6,14.5,15.4,13,99,99
2020,2,15,21,30,239,2.8,3.7,99,99,99,999,1021.6,14.5,15.4,12.9,99,99
2020,2,15,21,40,253,2.8,4,0.97,16,6.9,263,1021.6,14.6,15.4,13.1,99,99
2020,2,15,21,50,253,3.1,3.8,99,99,99,999,1021.4,14.5,15.4,13.1,99,99
2020,2,15,22,0,243,2.9,3.8,99,99,99,999,1021.3,14.5,15.5,13.2,99,99
2020,2,15,22,10,247,3.1,4,99,99,99,999,1021.2,14.5,15.5,13.2,99,99
2020,2,15,22,20,257,3.3,4.3,99,99,99,999,1021.2,14.5,15.5,13.4,99,99
2020,2,15,22,30,269,3.5,4.4,99,99,99,999,1021.1,14.4,15.5,13.5,99,99
2020,2,15,22,40,279,3.7,4.6,1.01,16,7.07,250,1021.1,14.4,15.5,13.5,99,99
2020,2,15,22,50,278,4,4.9,99,99,99,999,1021.1,14.4,15.5,13.5,99,99
2020,2,15,23,0,270,4.2,4.9,99,99,99,999,1020.9,14.3,15.5,13.4,99,99
2020,2,15,23,10,264,4.3,5.6,99,99,99,999,1020.8,14.3,15.5,13.6,99,99
2020,2,15,23,20,264,4.5,5.5,99,99,99,999,1020.6,14.1,15.5,13.3,99,99
2020,2,15,23,30,259,4.1,4.9,99,99,99,999,1020.5,14.2,15.5,13.2,99,99
2020,2,15,23,40,265,4.3,5.3,0.96,14.81,6.92,239,1020.5,14.3,15.5,13.2,99,99
2020,2,15,23,50,269,4.2,5.3,99,99,99,999,1020.5,14.4,15.5,13.1,99,99
2020,2,16,0,0,274,4.5,5.5,99,99,99,999,1020.5,14.5,15.4,13.2,99,99
2020,2,16,0,10,278,4.4,5.2,99,99,99,999,1020.4,14.5,15.4,13.4,99,99
2020,2,16,0,20,275,4.3,5.4,99,99,99,999,1020.3,14.5,15.4,13.5,99,99
2020,2,16,0,30,274,4.3,5.2,99,99,99,999,1020.2,14.5,15.4,13.8,99,99
2020,2,16,0,40,275,4.4,5.4,1.02,14.81,7.06,300,1020.2,14.5,15.4,13.8,99,99
2020,2,16,0,50,275,4.6,5.6,99,99,99,999,1020.3,14.5,15.4,13.8,99,99
2020,2,16,1,0,285,4.9,5.9,99,99,99,999,1020.3,14.5,15.4,13.8,99,99
2020,2,16,1,10,277,4.2,5.3,99,99,99,999,1020.2,14.5,15.3,13.8,99,99
2020,2,16,1,20,272,4.2,5.4,99,99,99,999,1020.2,14.5,15.3,13.8,99,99
2020,2,16,1,30,270,4.4,5.4,99,99,99,999,1020.3,14.5,15.3,13.7,99,99
2020,2,16,1,40,265,4.1,5.1,0.98,10,6.37,267,1020.3,14.5,15.3,13.8,99,99
2020,2,16,1,50,261,4.2,4.9,99,99,99,999,1020.3,14.4,15.2,13.7,99,99
2020,2,16,2,0,252,3.8,4.9,99,99,99,999,1020.2,14.5,15.2,14,99,99
2020,2,16,2,10,253,4.1,4.9,99,99,99,999,1020.1,14.5,15.2,13.8,99,99
2020,2,16,2,20,266,3.9,5,99,99,99,999,1020.1,14.6,15.2,13.9,99,99
2020,2,16,2,30,253,3.6,4.5,99,99,99,999,1020.2,14.6,15.3,13.9,99,99
2020,2,16,2,40,264,3.4,4.4,0.96,14.81,5.63,266,1020.2,14.8,15.3,14.1,99,99
2020,2,16,2,50,273,2.9,4.1,99,99,99,999,1020.3,14.9,15.2,14.4,99,99
2020,2,16,3,0,287,3,4,99,99,99,999,1020.3,14.9,15.2,14.4,99,99
2020,2,16,3,10,282,2.7,3.5,99,99,99,999,1020.3,15,15.2,14.7,99,99
2020,2,16,3,20,301,1.9,3,99,99,99,999,1020.4,15,15.2,14.8,99,99
2020,2,16,3,30,336,0.6,1.6,99,99,99,999,1020.5,14.9,15.2,14.7,99,99
2020,2,16,3,40,351,1,1.5,1.1,14.81,5.67,267,1020.6,14.8,15.2,14.5,99,99
2020,2,16,3,50,319,0.9,1.4,99,99,99,999,1020.7,14.7,15.2,14.4,99,99
2020,2,16,4,0,318,1.1,1.9,99,99,99,999,1020.9,14.8,15.2,14.5,99,99
2020,2,16,4,10,338,1.2,1.9,99,99,99,999,1020.9,14.8,15.3,14.5,99,99
2020,2,16,4,20,299,0.4,1.5,99,99,99,999,1020.8,14.8,15.3,14.5,99,99
2020,2,16,4,30,276,0.4,1.2,99,99,99,999,1020.9,14.8,15.3,14.5,99,99
2020,2,16,4,40,309,1,2,1.16,14.81,5.74,283,1021,14.8,15.2,14.5,99,99
2020,2,16,4,50,23,1.1,1.7,99,99,99,999,1021,14.8,15.2,14.7,99,99
2020,2,16,5,0,40,0.7,1.1,99,99,99,999,1020.8,14.7,15.2,14.6,99,99
2020,2,16,5,10,23,1,1.8,99,99,99,999,1021,14.7,15.2,14.6,99,99
2020,2,16,5,20,14,1.6,2,99,99,99,999,1021,14.7,15.3,14.6,99,99
2020,2,16,5,30,53,0.8,1.8,99,99,99,999,1021.2,14.7,15.3,14.6,99,99
2020,2,16,5,40,83,1.3,1.9,1.06,14.81,5.91,283,1021.1,14.6,15.3,14.5,99,99
2020,2,16,5,50,76,1.5,2.1,99,99,99,999,1021,14.6,15.3,14.5,99,99
2020,2,16,6,0,81,1.6,2.4,99,99,99,999,1021.1,14.6,15.3,14.5,99,99
2020,2,16,6,10,60,1.5,2.4,99,99,99,999,1020.9,14.6,15.3,14.5,99,99
2020,2,16,6,20,88,1.9,2.7,99,99,99,999,1021,14.7,15.2,14.6,99,99
2020,2,16,6,30,95,1.9,2.9,99,99,99,999,1021,14.7,15.2,14.6,99,99
2020,2,16,6,40,83,2.3,3.2,1.09,13.79,5.97,271,1020.9,14.7,15.2,14.7,99,99
2020,2,16,6,50,96,2.6,3.6,99,99,99,999,1020.8,14.7,15.2,14.7,99,99
2020,2,16,7,0,107,2.2,3.3,99,99,99,999,1020.8,14.6,15.2,14.6,99,99
2020,2,16,7,10,91,2.3,3.2,99,99,99,999,1020.9,14.7,15.2,14.7,99,99
2020,2,16,7,20,84,2.7,3.5,99,99,99,999,1021,14.6,15.2,14.6,99,99
2020,2,16,7,30,93,2.8,3.9,99,99,99,999,1020.9,14.6,15.2,14.6,99,99
2020,2,16,7,40,102,2.9,3.9,1.14,13.79,6.39,280,1020.9,14.6,15.2,14.6,99,99
2020,2,16,7,50,103,2.9,3.8,99,99,99,999,1021,14.6,15.2,14.6,99,99
2020,2,16,8,0,105,3.3,4.4,99,99,99,999,1020.9,14.6,15.2,999,99,99
2020,2,16,8,10,113,2.9,4,99,99,99,999,1021,14.6,15.2,999,99,99
2020,2,16,8,20,118,2.4,3.5,99,99,99,999,1021,14.6,15.2,999,99,99
2020,2,16,8,30,165,1.3,2.2,99,99,99,999,1021,14.2,15.2,14,99,99
2020,2,16,8,40,135,0.8,1.9,1.12,12.9,6.41,288,1020.9,14.4,15.2,13.7,99,99
2020,2,16,8,50,128,0.3,1.1,99,99,99,999,1021,14.4,15.2,13.5,99,99
2020,2,16,9,0,48,0.4,1.4,99,99,99,999,1021.2,14.4,15.3,13.5,99,99
2020,2,16,9,10,37,1,1.7,99,99,99,999,1021.3,14.5,15.2,13.6,99,99
2020,2,16,9,20,55,2.1,3.4,99,99,99,999,1021.3,14.8,15.2,14.2,99,99
2020,2,16,9,30,57,2.7,3.8,99,99,99,999,1021.2,14.7,15.2,14.6,99,99
2020,2,16,9,40,68,3.5,4.9,1.22,13.79,6.86,274,1021.1,14.6,15.2,14.6,99,99
2020,2,16,9,50,73,3.9,5,99,99,99,999,1021,14.5,15.1,999,99,99
2020,2,16,10,0,81,3.7,4.7,99,99,99,999,1020.9,14.4,15.1,999,99,99
2020,2,16,10,10,74,3.6,4.4,99,99,99,999,1020.9,14.4,15.1,999,99,99
2020,2,16,10,20,71,3.5,4.5,99,99,99,999,1021,14.4,15.1,999,99,99
2020,2,16,10,30,87,3.1,4.1,99,99,99,999,1020.8,14.4,15.1,999,99,99
2020,2,16,10,40,99,3.2,4.4,1.13,12.9,6.68,265,1020.6,14.4,15,999,99,99
2020,2,16,10,50,109,3.2,4,99,99,99,999,1020.6,14.4,15,999,99,99
2020,2,16,11,0,113,2.2,4,99,99,99,999,1020.8,14.4,15,999,99,99
2020,2,16,11,10,120,0.9,1.8,99,99,99,999,1020.7,14.4,15,999,99,99
2020,2,16,11,20,188,1.4,2.5,99,99,99,999,1020.7,14.2,15,999,99,99
2020,2,16,11,30,206,2.5,3.1,99,99,99,999,1020.6,14.2,15,14.2,99,99
2020,2,16,11,40,219,2.7,3.3,1.08,13.79,6.97,278,1020.5,14.2,15,14.2,99,99
2020,2,16,11,50,217,2.4,3.1,99,99,99,999,1020.4,14.2,15,14.2,99,99
2020,2,16,12,0,216,2.9,3.6,99,99,99,999,1020.4,14.2,15,14.2,99,99
2020,2,16,12,10,218,2.8,3.4,99,99,99,999,1020.5,14.2,15,14.2,99,99
2020,2,16,12,20,223,2.1,2.9,99,99,99,999,1020.5,14.3,15,14.3,99,99
2020,2,16,12,30,250,1.4,2.3,99,99,99,999,1020.5,14.3,15,14.3,99,99
2020,2,16,12,40,297,0.4,1.5,1.07,12.9,6.82,270,1020.5,14.2,15,14.1,99,99
2020,2,16,12,50,303,0.4,1.3,99,99,99,999,1020.6,14.2,15,14.1,99,99
2020,2,16,13,0,102,0.2,0.7,99,99,99,999,1020.5,14.2,15,14.1,99,99
2020,2,16,13,10,105,1,2,99,99,99,999,1020.3,14.2,15,14.1,99,99
2020,2,16,13,20,112,2.1,3.3,99,99,99,999,1020.3,14.2,15,14.1,99,99
2020,2,16,13,30,113,2.3,3,99,99,99,999,1020.3,14.4,15,14.3,99,99
2020,2,16,13,40,150,2.1,2.7,0.94,14.81,6.48,242,1020.2,14.5,15,14.5,99,99
2020,2,16,13,50,139,2,2.6,99,99,99,999,1020.2,14.4,14.9,999,99,99
2020,2,16,14,0,138,1.8,2.8,99,99,99,999,1020.4,14.3,14.9,999,99,99
2020,2,16,14,10,144,2.3,3.6,99,99,99,999,1020.4,14.4,14.9,999,99,99
2020,2,16,14,20,153,3.5,4.4,99,99,99,999,1020.4,14.3,14.9,999,99,99
2020,2,16,14,30,155,3.7,4.4,99,99,99,999,1020.6,14,14.9,14,99,99
2020,2,16,14,40,159,3.3,4.2,1.04,12.9,7.03,276,1020.7,13.9,14.9,13.8,99,99
2020,2,16,14,50,167,2.3,3.3,99,99,99,999,1020.9,14,14.9,13.8,99,99
2020,2,16,15,0,163,2,2.5,99,99,99,999,1021.1,14,14.9,13.6,99,99
2020,2,16,15,10,142,1,2.2,99,99,99,999,1021.3,14.1,14.9,13.5,99,99
2020,2,16,15,20,83,1.1,2.4,99,99,99,999,1021.3,14.4,14.9,13.7,99,99
2020,2,16,15,30,74,2.6,3.9,99,99,99,999,1021.5,14.3,14.9,13.6,99,99
2020,2,16,15,40,83,3.1,4,1.05,12.12,7.1,282,1021.4,14,14.9,13.2,99,99
2020,2,16,15,50,91,3.3,4.6,99,99,99,999,1021.4,14.1,14.9,13.1,99,99
2020,2,16,16,0,104,4,5.2,99,99,99,999,1021.3,14,14.9,12.9,99,99
2020,2,16,16,10,115,4.1,5,99,99,99,999,1021.4,14,14.9,12.9,99,99
2020,2,16,16,20,122,3.1,4.5,99,99,99,999,1021.6,14.2,14.9,13.1,99,99
2020,2,16,16,30,116,2.7,3.8,99,99,99,999,1021.7,14.4,14.9,13.5,99,99
2020,2,16,16,40,105,2.2,3.2,1.1,12.9,7.42,255,1021.9,14.4,14.9,13.6,99,99
2020,2,16,16,50,110,1.8,2.9,99,99,99,999,1022,14.5,14.9,13.5,99,99
2020,2,16,17,0,122,1.9,2.9,99,99,99,999,1022,14.5,15,13.4,99,99
2020,2,16,17,10,130,1.9,2.8,99,99,99,999,1022,14.5,15,13.5,99,99
2020,2,16,17,20,130,1.1,2.1,99,99,99,999,1022.1,14.5,15,13.6,99,99
2020,2,16,17,30,117,0.5,1.1,99,99,99,999,1022.2,14.8,15,13.8,99,99
2020,2,16,17,40,100,0.1,0.8,0.95,13.79,6.9,285,1022.1,15.2,15,14,99,99
2020,2,16,17,50,77,0.7,2.1,99,99,99,999,1021.9,15.2,15,13.8,99,99
2020,2,16,18,0,96,1.5,3.2,99,99,99,999,1021.6,14.8,15,13.9,99,99
2020,2,16,18,10,77,1.7,2.8,99,99,99,999,1021.7,14.4,15,13.7,99,99
2020,2,16,18,20,63,1.1,1.9,99,99,99,999,1021.6,14.5,15,13.8,99,99
2020,2,16,18,30,77,0.6,1.4,99,99,99,999,1021.5,14.8,15,13.9,99,99
2020,2,16,18,40,202,0.4,1.5,1.03,13.79,6.94,281,1021.4,15.3,15,14.1,99,99
2020,2,16,18,50,268,1,1.9,99,99,99,999,1021.4,15.1,15,13.8,99,99
2020,2,16,19,0,291,1.4,2.4,99,99,99,999,1021.2,14.7,15,13.6,99,99
2020,2,16,19,10,284,1.3,2,99,99,99,999,1021.2,14.7,15,13.6,99,99
2020,2,16,19,20,273,1.6,2.7,99,99,99,999,1020.9,14.7,15,13.6,99,99
2020,2,16,19,30,273,1.6,2.4,99,99,99,999,1020.6,14.6,15.1,13.5,99,99
2020,2,16,19,40,287,1.8,2.5,1.01,12.9,6.66,263,1020.3,14.5,15.1,13.4,99,99
2020,2,16,19,50,276,1.8,2.7,99,99,99,999,1020,14.5,15.1,13.4,99,99
2020,2,16,20,0,255,1.8,2.5,99,99,99,999,1020,14.5,15.1,13.4,99,99
2020,2,16,20,10,247,1.9,2.9,99,99,99,999,1019.8,14.6,15.1,13.5,99,99
2020,2,16,20,20,234,2.5,3.5,99,99,99,999,1019.5,14.6,15.1,13.5,99,99
2020,2,16,20,30,241,3,4,99,99,99,999,1019.4,14.6,15.1,13.6,99,99
2020,2,16,20,40,243,3.8,4.9,1.08,12.9,6.77,230,1019.3,14.6,15.1,13.6,99,99
2020,2,16,20,50,248,4.3,5.3,99,99,99,999,1019,14.6,15.2,13.7,99,99
2020,2,16,21,0,247,4.5,5.4,99,99,99,999,1018.9,14.6,15.3,13.7,99,99
2020,2,16,21,10,255,4.9,6,99,99,99,999,1018.7,14.7,15.3,14,99,99
2020,2,16,21,20,255,5.4,6.3,99,99,99,999,1018.5,14.7,15.3,14.1,99,99
2020,2,16,21,30,251,5.2,6.4,99,99,99,999,1018.3,14.8,15.3,14.5,99,99
2020,2,16,21,40,248,5.2,6.4,1.05,13.79,6.57,271,1018.1,14.7,15.3,14.4,99,99
2020,2,16,21,50,246,4.7,5.9,99,99,99,999,1017.9,14.7,15.3,14.4,99,99
2020,2,16,22,0,240,3.9,5.1,99,99,99,999,1017.6,14.8,15.3,14.2,99,99
2020,2,16,22,10,220,3.4,4.5,99,99,99,999,1017.3,14.8,15.3,14,99,99
2020,2,16,22,20,209,3.6,4.6,99,99,99,999,1017.2,15,15.4,14.2,99,99
2020,2,16,22,30,214,3.6,4.3,99,99,99,999,1017.2,15,15.4,14.2,99,99
2020,2,16,22,40,216,3.7,4.5,1.14,13.79,6.56,307,1016.9,15,15.4,14.3,99,99
2020,2,16,22,50,211,4.1,4.9,99,99,99,999,1016.8,15.1,15.3,14.4,99,99
2020,2,16,23,0,209,4.4,5.1,99,99,99,999,1016.7,15.2,15.3,14.5,99,99
2020,2,16,23,10,215,4.3,5.1,99,99,99,999,1016.5,15.3,15.3,14.4,99,99
2020,2,16,23,20,207,4.3,5,99,99,99,999,1016.3,15.4,15.3,14.5,99,99
2020,2,16,23,30,201,3.6,4.8,99,99,99,999,1016.2,15.5,15.3,14.8,99,99
2020,2,16,23,40,199,2.6,3.5,1.22,11.43,6.45,262,1016.2,15.7,15.3,14.8,99,99
2020,2,16,23,50,201,1.9,2.5,99,99,99,999,1016.1,16,15.3,15.1,99,99
2020,2,17,0,0,192,1.6,2.2,99,99,99,999,1016.1,16,15.3,15.1,99,99
2020,2,17,0,10,218,0.4,1.3,99,99,99,999,1016.2,16.3,15.4,15.2,99,99
2020,2,17,0,20,5,0.7,1.5,99,99,99,999,1016.2,16.5,15.4,15.2,99,99
2020,2,17,0,30,31,1.5,2.3,99,99,99,999,1016.2,16.2,15.4,15.2,99,99
2020,2,17,0,40,26,1.4,2.2,1.58,5.88,6.16,263,1016.2,16,15.3,15.3,99,99
2020,2,17,0,50,53,2.1,3.5,99,99,99,999,1016.1,15.9,15.3,15.4,99,99
2020,2,17,1,0,62,2.4,3.8,99,99,99,999,1016.2,15.6,15.3,15.1,99,99
2020,2,17,1,10,72,2.5,3.7,99,99,99,999,1016.2,15.5,15.3,15,99,99
2020,2,17,1,20,66,2.3,3.9,99,99,99,999,1016.2,15.4,15.3,15.1,99,99
2020,2,17,1,30,75,2.1,3.4,99,99,99,999,1016.2,15.3,15.4,15,99,99
2020,2,17,1,40,71,2.1,3.7,1.78,9.09,6.26,271,1016.2,15.3,15.4,15,99,99
2020,2,17,1,50,60,2.3,3.4,99,99,99,999,1016.3,15.2,15.4,14.9,99,99
2020,2,17,2,0,56,2.7,4.3,99,99,99,999,1016.2,15.1,15.4,14.8,99,99
2020,2,17,2,10,53,3.2,5.1,99,99,99,999,1016.3,15.1,15.4,14.8,99,99
2020,2,17,2,20,56,3.5,5.1,99,99,99,999,1016.4,15.1,15.4,14.8,99,99
2020,2,17,2,30,59,3.6,5.4,99,99,99,999,1016.4,15.1,15.4,14.8,99,99
2020,2,17,2,40,61,3.6,5.1,1.65,8.33,6.21,260,1016.5,15,15.4,14.7,99,99
2020,2,17,2,50,60,4,5.9,99,99,99,999,1016.5,15,15.4,14.7,99,99
2020,2,17,3,0,64,3.8,5.4,99,99,99,999,1016.5,15,15.4,14.7,99,99
2020,2,17,3,10,63,3.4,4.8,99,99,99,999,1016.5,14.9,15.3,14.6,99,99
2020,2,17,3,20,62,3.3,4.6,99,99,99,999,1016.6,15,15.3,14.7,99,99
2020,2,17,3,30,61,3.1,4.6,99,99,99,999,1016.5,15,15.3,14.6,99,99
2020,2,17,3,40,56,3.3,4.7,1.6,12.12,6.31,271,1016.7,15,15.3,14.7,99,99
2020,2,17,3,50,49,3.5,4.6,99,99,99,999,1016.7,15,15.2,14.7,99,99
2020,2,17,4,0,47,3.2,4.4,99,99,99,999,1016.7,15,15.2,14.7,99,99
2020,2,17,4,10,39,3.4,5,99,99,99,999,1016.7,15,15.2,14.7,99,99
2020,2,17,4,20,40,3,4.2,99,99,99,999,1016.9,15,15.2,14.7,99,99
2020,2,17,4,30,48,2.7,3.7,99,99,99,999,1016.9,15,15.2,14.7,99,99
2020,2,17,4,40,46,2.4,3.5,1.63,12.12,6.48,287,1016.9,15,15.2,14.7,99,99
2020,2,17,4,50,37,2.4,3.4,99,99,99,999,1016.9,14.9,15.1,14.5,99,99
2020,2,17,5,0,48,2.4,3.4,99,99,99,999,1016.9,14.9,15.1,14.4,99,99
2020,2,17,5,10,35,2.2,3.2,99,99,99,999,1016.8,14.9,15.1,14.6,99,99
2020,2,17,5,20,26,1.6,2.4,99,99,99,999,1017,14.9,15.1,14.7,99,99
2020,2,17,5,30,66,0.4,1.8,99,99,99,999,1016.9,14.9,15.1,14.8,99,99
2020,2,17,5,40,5,0.2,0.9,1.62,9.09,6.48,262,1016.9,14.8,15.2,14.7,99,99
2020,2,17,5,50,272,0.4,1.4,99,99,99,999,1016.8,14.8,15.2,14.7,99,99
2020,2,17,6,0,294,0.8,1.7,99,99,99,999,1016.7,14.8,15.2,14.8,99,99
2020,2,17,6,10,298,1.1,2,99,99,99,999,1016.7,14.7,15.2,14.7,99,99
2020,2,17,6,20,298,1,1.8,99,99,99,999,1016.6,14.7,15.2,14.7,99,99
2020,2,17,6,30,332,1.2,2.2,99,99,99,999,1016.7,14.7,15.2,14.7,99,99
2020,2,17,6,40,7,1.3,2.5,1.46,7.69,6.26,258,1016.6,14.7,15.2,14.7,99,99
2020,2,17,6,50,34,0.5,1.8,99,99,99,999,1016.4,14.6,15.2,14.6,99,99
2020,2,17,7,0,88,0.5,1.3,99,99,99,999,1016.4,14.6,15.2,14.6,99,99
2020,2,17,7,10,54,1.1,2.4,99,99,99,999,1016.2,14.6,15.2,999,99,99
2020,2,17,7,20,67,1.5,2.9,99,99,99,999,1016.1,14.5,15.3,999,99,99
2020,2,17,7,30,82,1.5,2.7,99,99,99,999,1016.1,14.4,15.3,14.4,99,99
2020,2,17,7,40,105,1.8,3.2,1.55,8.33,6.18,259,1016.1,14.4,15.2,14.4,99,99
2020,2,17,7,50,106,1.7,3.3,99,99,99,999,1015.9,14.4,15.2,14.4,99,99
2020,2,17,8,0,122,2,3.1,99,99,99,999,1015.9,14.4,15.1,14.4,99,99
2020,2,17,8,10,110,1.8,2.8,99,99,99,999,1015.9,14.4,15.1,999,99,99
2020,2,17,8,20,91,1.5,2.7,99,99,99,999,1016,14.4,15.2,999,99,99
